full_text,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"RT @MikeBrooklyn: Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcasts #socialjustice #CBS2 #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Sun Dec 20 13:15:53 +0000 2020,1.34065E+18
"...there will always be hope in finding the love that we deserve from our chosen families. 

No one deserves to be discriminated because of their SOGIE! #translivesmatter #SOGIEEqualityNow Watch this beautiful film by @junrobleslana @theideafirst_co 🌈",#GayaSaPelikula Fancast,GSPFancast,,False,0,0,0,1,Sun Dec 20 13:05:34 +0000 2020,1.34064E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",surya🌤,SuryaSwaran,"he/him/daddy, malaysian",False,0,0,0,0,Sun Dec 20 12:30:59 +0000 2020,1.34064E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Yazid,lightsong96,Kuala Lumpur,False,0,0,0,0,Sun Dec 20 12:16:53 +0000 2020,1.34063E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",farhan,skatergumball,autistic mlm,False,0,0,0,0,Sun Dec 20 12:01:20 +0000 2020,1.34063E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",hafiz poindexter #DaulatRakyat,cygaraga,Estadio Santiago Bernabeu,False,0,0,0,0,Sun Dec 20 11:50:21 +0000 2020,1.34063E+18
"RT @doggesheiz: @Tinder banned me again. 10th time. Every trans woman who has ever used #tinder knows for a fact that this is due to a mass of reports bcuz im trans. 💁🏻‍♀️
#lgbt #trans #TransIsBeautiful #TransLivesMatter #transwomen",konradmarkvoll,konradmarkvoll,Norge,False,0,0,0,0,Sun Dec 20 10:09:39 +0000 2020,1.3406E+18
"Am I the only one who exclaims  ""Freshly caught Cornish &lt;Cornish thing&gt;""? Because if so I demand an apology from @KennethBranagh for making such a memorable line!
#HarryPotter #TransLivesMatter #gilderoylockheart #kennethbranagh",The Miff-tress🐕‍🦺 She/Her,MiffyXL,"Melbourne, Victoria",False,0,0,0,0,Sun Dec 20 09:54:21 +0000 2020,1.3406E+18
"RT @TDoRinfo: Yaelin Maydana Olmedo was found dead in her home in Bahía Blanca, Buenos Aires (Argentina) on 16 Dec 2020.

An autopsy is awaited and two people have been detained.

Yaelin was 31. #SayHerName #TransLivesMatter #TDoR https://t.co/Lb8PewZPUa",planetransgender,planetrans,Earth ,False,0,0,0,0,Sun Dec 20 08:14:03 +0000 2020,1.34057E+18
"“Yes, I am very festive” - @MariahCarey ✨⭐️✨ #transgender #transsexual #transmodel #transbeauty #trans #transpride #transgirl #transwoman #tgirl #lgbt #transisbeautiful #translivesmatter #thisiswhattranslookslike #girlslikeus #mariahcarey #festive #christmas https://t.co/xbuvO4GhyC",Imogen Loxley,imogenloxley,Australia,False,0,0,2,3,Sun Dec 20 07:54:20 +0000 2020,1.34057E+18
Seeing Eddie Izzard being proud of her pronouns and demanding they be used correctly gives me life. #TransRightsAreHumanRights #TransLivesMatter,𝙼𝚞𝚜𝚝 𝙳𝚎𝚜𝚝𝚛𝚘𝚢 𝙲𝚊𝚙𝚒𝚝𝚊𝚕𝚒𝚜𝚖,Hannaesthetic__,𝙼*𝙰*𝚂*𝙷 𝟺𝟶𝟽𝟽𝚝𝚑,False,0,0,0,0,Sun Dec 20 07:34:19 +0000 2020,1.34056E+18
"RT @AceBeaty: ""Tell the truth, you didn't care and you left her there. On the ground in her underwear, trans and Black and invaluable to you.""
- Damita Bonnemere 
https://t.co/tb5iyofiCT #TransLivesMatter #hatecrime #transphobia #USA",♤ce ß€a†y,AceBeaty,"Go Outside, Get Sun & Oxygen !",False,0,0,0,0,Sun Dec 20 07:06:34 +0000 2020,1.34055E+18
"RT @udhan_khatola: TW: Rape,Sexual/Physical Assault. 

Activists say lighter sentences make transgender people more vulnerable to attack, by sending a message to society that their lives aren't worth protecting.

#TransLivesMatter 

 https://t.co/dRbVCRSriH",Chris Thompson,CGMThompson,"Cabarlah, QLD Australia",False,0,0,0,0,Sun Dec 20 04:54:53 +0000 2020,1.34052E+18
I made a new post on #Patreon as the #Triadin tales move forward. “Time to let go of fear ...and your momentum...” #TheSwallow #Rogar #Ashyu🎨. #representation #translivesmatter #love #family #fantasy #LGBTQIA #ric4art #Japan #Shikoku #Kagawa #日本 #四国 #香川 #wip https://t.co/QI1goaqdJY,Ric4art,innerpeace1979,"Lisbon, Portugal",False,0,0,0,0,Sun Dec 20 04:39:05 +0000 2020,1.34052E+18
@LuckyDie007 @CBSNews Nah. I’m identifying as a woman today. My genitalia doesn’t define me. TransLivesMatter,Joe,vet_corp,,False,0,0,0,1,Sun Dec 20 04:32:06 +0000 2020,1.34052E+18
"RT @WiganNikki: STOP TRANSPHOBIA
Please share and help in trying to put an end to bigotry and intolerance.

#StopTransphobia #TransLivesMatter https://t.co/Y9kBxq2NRV",JOE DOE 🏈,MORNAFAN93,IN A VAN DOWN BY THE RIVER!,False,0,0,0,0,Sun Dec 20 04:08:23 +0000 2020,1.34051E+18
"Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcasts
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Sun Dec 20 03:54:08 +0000 2020,1.34051E+18
"Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcasts #socialjustice #CBS2 #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Sun Dec 20 03:53:45 +0000 2020,1.34051E+18
"RT @doggesheiz: @Tinder banned me again. 10th time. Every trans woman who has ever used #tinder knows for a fact that this is due to a mass of reports bcuz im trans. 💁🏻‍♀️
#lgbt #trans #TransIsBeautiful #TransLivesMatter #transwomen",Aron Kamber,AronKamber,"Bergen, Norway",False,0,0,0,0,Sun Dec 20 03:41:59 +0000 2020,1.3405E+18
"@Tinder banned me again. 10th time. Every trans woman who has ever used #tinder knows for a fact that this is due to a mass of reports bcuz im trans. 💁🏻‍♀️
#lgbt #trans #TransIsBeautiful #TransLivesMatter #transwomen",Eleah Sophie Winther,doggesheiz,,False,0,0,3,2,Sun Dec 20 03:22:06 +0000 2020,1.3405E+18
"I have friends who are hurting bad.  I'm sharing my old blog I wrote when I was transitioning.    I have hundreds more posts that were private I'll soon share again.  But it's worth it.. You're worth it.  https://t.co/MBvmaQIblH  
@RaychelSnr
 
@SvrWxChaser
 #translivesmatter",🎙LoriGrace.eth,lorigraceaz,Arizona,False,0,0,0,0,Sun Dec 20 03:10:45 +0000 2020,1.34049E+18
"RT @ajplus: Pres. Rodrigo Duterte of the Philippines pardoned a U.S. Marine who was convicted of killing a trans woman in 2014, saying, ""It's my decision to pardon.""

#JusticeForJenniferLaude and #TransLivesMatter began trending in the country after the decision. https://t.co/wiYykP3qfB",Nour,Nour42177822,"dammam, Saudi Arabia ",False,0,0,0,0,Sun Dec 20 02:56:29 +0000 2020,1.34049E+18
"@DeliaMary @missi0nbreakout ""Who do you think Eddie was?""

An executive transvestite! 😁

But seriously, #TransLivesMatter, and I stand with her.",The Nerd Errant,ErrantNerd,,False,0,0,0,0,Sun Dec 20 02:09:59 +0000 2020,1.34048E+18
"Transphobia has no place in a decent society. 

Do better. 

#lgbtq #translivesmatter 

https://t.co/rzIGZctS04",CrabDiving Podcast,CrabDiving,"Pensacola, FL, USA",False,0,0,0,0,Sun Dec 20 01:20:02 +0000 2020,1.34047E+18
"RT @Erinsifer: I’ve heard that I am quite cute when discussing comics?

#girlslikeus #TransIsBeautiful #TransLivesMatter #comicbook #nerdgirl #SaturdayThoughts https://t.co/0ebHnKojIK",Erin Ripley🏳️‍⚧️❤️,Erinsifer,"Philadelphia, PA",False,0,0,0,0,Sun Dec 20 00:43:51 +0000 2020,1.34046E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Chris Thompson,CGMThompson,"Cabarlah, QLD Australia",False,0,0,0,0,Sun Dec 20 00:13:27 +0000 2020,1.34045E+18
You SEE them. #TransLivesMatter https://t.co/eWqdpkDUEg,TranshoodFilm,TranshoodFilm,,False,0,0,0,0,Sun Dec 20 00:11:12 +0000 2020,1.34045E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Dylan/Dilly Ψ ⟭⟬ #BLM #LGBTQsupporter 🌽 🎄,dylanmc6,Kentucky (he/they),False,0,0,0,0,Sat Dec 19 23:32:43 +0000 2020,1.34044E+18
"Say Their Names: Another Deadly Year for Black Trans Women....

#Pride #WontBeErased #StopTheHate #EqualityAct #NoTransBan 
#TransIsBeautiful #TransLivesMatter #DefyTheName #LoveIsLove
https://t.co/WZOsvKlTa9",Jhawn Paul,PinkSheepNews,"Collinsport, Maine",False,0,0,0,0,Sat Dec 19 23:05:48 +0000 2020,1.34043E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Community sharing,LeedsLGBTInfo,Leeds,False,0,0,0,0,Sat Dec 19 22:43:16 +0000 2020,1.34043E+18
"RT @KwameWahkan666: Just got my new gear from @girldrawsghosts Thanks for the two extra pride fighter stickers, I'm gonna put one on the back of my Silverado. Thank you and Hail Satan! #PrideFighter #TransRightsAreHumanRights #TransLivesMatter #BlackTransLivesMatter #HailSatan https://t.co/7MKXdvhSeD",RandomPeoplesSelfies,PeoplesSelfies,,False,0,0,0,0,Sat Dec 19 21:51:52 +0000 2020,1.34041E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Lucy Preece,lucy_preece,Wherever,False,0,0,0,0,Sat Dec 19 21:41:27 +0000 2020,1.34041E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Pollik,Pollik,"Hereford, UK",False,0,0,0,0,Sat Dec 19 21:18:22 +0000 2020,1.34041E+18
"RT @mimmymum: According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",RustyGoodDalek🏳️‍🌈🦯🇨🇦#EmotionalSupportDalek,RustyGoodDalek1,"Ottawa, Ontario",False,0,0,0,0,Sat Dec 19 21:04:12 +0000 2020,1.3404E+18
"RT @planetrans: Hundreds attend vigils for Luna Avril Fouad, victim of Transphobia #translivesmatter @SOSTransphobie @SOShomophobie @TDoRinfo #TransLivesMatter #SayTheirNames #SayTheirStories 

https://t.co/iOHECfTpYl",TransLivesMatter,TDoRinfo,,False,0,0,0,0,Sat Dec 19 21:02:48 +0000 2020,1.3404E+18
"According to statistics released by @Twitter, the hashtag #TransRightsAreHumanRights saw a 557% rise when compared to the year before, making it the fastest-growing #LGBT+ hashtag.

#TransLivesMatter increased in usage by 113% 👏🏻👏🏻💕

https://t.co/Kqrqp7F4Yv",Helen🏳️‍⚧️💙,mimmymum,She / Her,False,0,0,11,1,Sat Dec 19 20:59:17 +0000 2020,1.3404E+18
We find ourselves when the time is right. I didn't discover myself until late in life because I was drowned under a sea of alcohol. This is my story of how I discovered myself after I entered recovery . #TransLivesMatter  https://t.co/ripfoW3dYc via @Narratively,Finn (TheInFinncible) 🏳️‍🌈,FinlayGames,"Plymouth, England He/Him",False,0,0,1,1,Sat Dec 19 20:45:04 +0000 2020,1.3404E+18
"RT @RachelBeth99: There are three vaccines. 
And- don't worry, all is not lost forever. There is still love in the world. 
#hope #loveliveson #InstantInfinity #mentalillness #COVID19 #AloneTogether #BlackLivesMatter #TransLivesMatter https://t.co/H0bmfYwjcD",Mental Health Bot,MentalHealthBo5,,False,0,0,0,0,Sat Dec 19 20:36:08 +0000 2020,1.3404E+18
"There are three vaccines. 
And- don't worry, all is not lost forever. There is still love in the world. 
#hope #loveliveson #InstantInfinity #mentalillness #COVID19 #AloneTogether #BlackLivesMatter #TransLivesMatter https://t.co/H0bmfYwjcD",Rachel Beth Ahrens 🖤🤍💜#WritingCommunity 🌈,RachelBeth99,"White Marsh, Maryland, U.S.",False,0,0,1,0,Sat Dec 19 20:36:03 +0000 2020,1.3404E+18
"RT @planetrans: Hundreds attend vigils for Luna Avril Fouad, victim of Transphobia #translivesmatter @SOSTransphobie @SOShomophobie @TDoRinfo #TransLivesMatter #SayTheirNames #SayTheirStories 

https://t.co/iOHECfTpYl",j@$0n,foundbyjohndoe,Not where i want to be ,False,0,0,0,0,Sat Dec 19 20:17:52 +0000 2020,1.34039E+18
"This is such a big win because ""research has shown that presenting an identity document that doesn’t align with an individual’s gender presentation can have severe and even dangerous consequences for trans people."" 

#TransLivesMatter #TransVisibility

https://t.co/HVx0O6qXmf",The New York Women's Foundation,NYWomensFdn,New York City,True,1,1,0,0,Sat Dec 19 19:10:01 +0000 2020,1.34037E+18
"RT @Ms_Leeze: To those who have left the @theSNP due to ongoing hate, misogyny and bullying, I get it. I wish you well in the Party you join in solidarity with. Some of us remain behind not only to leave the light on but to be a remaining voice. #TransLivesMatter #TransWomenAreWomen",LGBT Gamer (she/her) 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍⚧️🏳️‍🌈🎮,staycurious18,"Scotland, United Kingdom",False,0,0,0,0,Sat Dec 19 18:35:29 +0000 2020,1.34037E+18
"RT @planetrans: Hundreds attend vigils for Luna Avril Fouad, victim of Transphobia #translivesmatter @SOSTransphobie @SOShomophobie @TDoRinfo #TransLivesMatter #SayTheirNames #SayTheirStories 

https://t.co/iOHECfTpYl",Identité-T-Genre,TransIGenre,France,False,0,0,0,0,Sat Dec 19 18:34:29 +0000 2020,1.34036E+18
"RT @planetrans: Hundreds attend vigils for Luna Avril Fouad, victim of Transphobia #translivesmatter @SOSTransphobie @SOShomophobie @TDoRinfo #TransLivesMatter #SayTheirNames #SayTheirStories 

https://t.co/iOHECfTpYl",Pau Lina,PauLina14017083,,False,0,0,0,0,Sat Dec 19 18:33:08 +0000 2020,1.34036E+18
"RT @planetrans: Hundreds attend vigils for Luna Avril Fouad, victim of Transphobia #translivesmatter @SOSTransphobie @SOShomophobie @TDoRinfo #TransLivesMatter #SayTheirNames #SayTheirStories 

https://t.co/iOHECfTpYl",SouthernBird,southernbirdtwt,"Will ""Forward"" Ellis Supremacy",False,0,0,0,0,Sat Dec 19 18:30:59 +0000 2020,1.34036E+18
"Hundreds attend vigils for Luna Avril Fouad, victim of Transphobia #translivesmatter @SOSTransphobie @SOShomophobie @TDoRinfo #TransLivesMatter #SayTheirNames #SayTheirStories 

https://t.co/iOHECfTpYl",planetransgender,planetrans,Earth ,False,0,0,7,0,Sat Dec 19 18:15:38 +0000 2020,1.34036E+18
"Come and see MsDraya1's LIVE in #BIGOLIVE: Translivesmatter    https://t.co/g8QuaXelHR
https://t.co/PTxkX7Wi75 https://t.co/8pSiOX8UgD",Tanya,Tanya28859520,,False,0,0,0,0,Sat Dec 19 18:04:27 +0000 2020,1.34036E+18
What’s up guys made an IG and to also post about transition journey. Feel free to follow (: #TestostroneSavedMyLife #TransLivesMatter  https://t.co/RlRo9iBthE,Leonardo Matteo Tapia,Leonardomatteo_,United States,False,0,0,0,0,Sat Dec 19 17:53:09 +0000 2020,1.34035E+18
"RT @SIKEYJPEG: BREAK THE RULE OF CONFORMITY
AND  MOVE   F O R W A R D .

#TransAwareness #GenderAwareness #TransRightsAreHumanRights 
#TransLivesMatter #ArtPH https://t.co/RbFFYRPs6C",🌸,bdoesntgiveaf,"Vigan City, Ilocos Region",False,0,0,0,0,Sat Dec 19 17:27:54 +0000 2020,1.34035E+18
@Luke_Elliott67 🤣🤣 @Feastwood11 that disrespect!!! #TransLivesMatter,Rory Troupé↙️,rorytroupe,Ireland,False,0,0,0,1,Sat Dec 19 17:13:48 +0000 2020,1.34034E+18
When did people's feeling become so important it was worth someone else's life? If you're feels are hurt there's therapy or however else you deal with your own shit. #TransLivesMatter https://t.co/VgHPZGwH0S,Ursadelic (They/Them) 😷3x💉,DatGrrrlLifts,CA,False,0,0,0,0,Sat Dec 19 16:24:36 +0000 2020,1.34033E+18
"RT @Erinsifer: I’ve heard that I am quite cute when discussing comics?

#girlslikeus #TransIsBeautiful #TransLivesMatter #comicbook #nerdgirl #SaturdayThoughts https://t.co/0ebHnKojIK",keepingmine4now,keepingmine4now,"Champaign, IL",False,0,0,0,0,Sat Dec 19 16:20:43 +0000 2020,1.34033E+18
📷 Happy Saturday all! Today is a good day to #dismantlethepatriarchy and to be kind. Go get some. . Black Lives Matter! . . . . . . . #GirlGeek #NerdGirl #asexual #AsexualPride #grayasexual #Demisexual #TransLivesMatter #ProtectTransKids... https://t.co/MFuniKpHpm,🏳️‍⚧️ Justice Dazzle 🖤🤍💜,justicedazzle,"Schenectady, NY",False,0,0,0,0,Sat Dec 19 16:14:25 +0000 2020,1.34033E+18
"India crowns new Miss Transqueen ❤️ 

#TransLivesMatter
#LGBTQIA

https://t.co/QiVOwON7JV",Mina | Digital Creator 🇸🇱,MinaBilkis,"Freetown, Sierra Leone",False,0,0,1,0,Sat Dec 19 16:05:58 +0000 2020,1.34033E+18
"RT @Erinsifer: I’ve heard that I am quite cute when discussing comics?

#girlslikeus #TransIsBeautiful #TransLivesMatter #comicbook #nerdgirl #SaturdayThoughts https://t.co/0ebHnKojIK",Creepy Krampus Mike | BLM 🦋,MjolnirMK86,"NY, USA, Earth, Sol Stm, 🍫",False,0,0,0,0,Sat Dec 19 16:02:25 +0000 2020,1.34033E+18
"I’ve heard that I am quite cute when discussing comics?

#girlslikeus #TransIsBeautiful #TransLivesMatter #comicbook #nerdgirl #SaturdayThoughts https://t.co/0ebHnKojIK",Erin Ripley🏳️‍⚧️❤️,Erinsifer,"Philadelphia, PA",False,0,0,3,6,Sat Dec 19 16:01:50 +0000 2020,1.34033E+18
"RT @xenanirs8: Rest in peace angle you will always be remembered, we love you💖#JusticePourLuna #TransLivesMatter",Samantha ➐,DiggorySamantha,she/her,False,0,0,0,0,Sat Dec 19 15:46:47 +0000 2020,1.34032E+18
@Brawler1993 Thank you Michael. You were taught correctly. And you will always be supported for speaking out for minorities under attack. 🏳️‍🌈 #TransLivesMatter,Steve Bridle (He/Him)🏳️‍🌈🏳️‍⚧️🇪🇺💙,SJBridle,Bromley & London,False,0,0,0,0,Sat Dec 19 15:18:11 +0000 2020,1.34032E+18
Justice for Brayla Stone https://t.co/Dq1Nxc7Fmr via @Change  @SherwoodRecruit @ARStatePolice @LRpolice #TransLivesMatter Ban conversion therapy @SenateDems @SenateGOP @senatemajldr @SpeakerPelosi @HouseDemocrats @HouseGOP @SenateFloor @USSenate @HouseFloor @TheJusticeDept @ACLU,rae.ma,rae_meh,,False,0,0,0,0,Sat Dec 19 15:06:03 +0000 2020,1.34031E+18
"RT @fifidosch: Guys, I need your help. I'm losing my job because of transphobic harassment and a resulting mental breakdown. Please click on the link to learn more and help. Thank you so much.

https://t.co/x20f00Z2JG via @gofundme 

#TransLivesMatter #TransRightsAreHumanRights #transrights",Aqua ♡,AkwaDoll,"she/her, white",False,0,0,0,0,Sat Dec 19 14:50:03 +0000 2020,1.34031E+18
"Come and see MsDraya1's LIVE in #BIGOLIVE: Translivesmatter    https://t.co/kxImfpT4GK
https://t.co/vURNu8QOK8 https://t.co/hhAjgDho7S",butthatsnoneofmybusiness,TinaRat33571600,,False,0,0,0,0,Sat Dec 19 13:43:04 +0000 2020,1.34029E+18
"RT @Ms_Leeze: To those who have left the @theSNP due to ongoing hate, misogyny and bullying, I get it. I wish you well in the Party you join in solidarity with. Some of us remain behind not only to leave the light on but to be a remaining voice. #TransLivesMatter #TransWomenAreWomen",Whoischarlie,whoischarlie_,Glasgow,False,0,0,0,0,Sat Dec 19 13:27:10 +0000 2020,1.34029E+18
"So for clarity: my criticism of JM was about, and limited to, his statement in which he criticised, in general terms, the role of the courts in the protection of children’s rights. But also note: I am broadly in agreement with him when it comes to trans rights. #TransLivesMatter",Oliver May,OMayDays,,False,0,0,0,1,Sat Dec 19 12:03:32 +0000 2020,1.34027E+18
"@cona1960 As a transguy who came out a LONG time ago, I will be part of his family.  Happy Birthday dude! 🎂

#TransLivesMatter",𝙇𝙚𝙣𝙣𝙮 𝙕𝙚𝙣𝙞𝙩𝙝 ::he/him:: 🏳️‍🌈 ⚧,LennyZenith,"New York, NY",False,0,0,0,0,Sat Dec 19 11:57:44 +0000 2020,1.34027E+18
2020 has been the deadliest year on record for transgender and gender non-conforming people. This violence has to stop!! #trans #TransLivesMatter #AllTransLivesMatter #nonbinary #NonbinaryLivesMatter https://t.co/DX5cAOD3vz,Slay Queens Podcast,slayqueenspod,"Cincinnati, OH",False,0,0,0,0,Sat Dec 19 11:30:13 +0000 2020,1.34026E+18
"RT @xenanirs8: Rest in peace angle you will always be remembered, we love you💖#JusticePourLuna #TransLivesMatter",jayden carrow’s bf (real) 🦖,asherriddlee,he / they ,False,0,0,0,0,Sat Dec 19 11:07:54 +0000 2020,1.34025E+18
"RT @Ms_Leeze: To those who have left the @theSNP due to ongoing hate, misogyny and bullying, I get it. I wish you well in the Party you join in solidarity with. Some of us remain behind not only to leave the light on but to be a remaining voice. #TransLivesMatter #TransWomenAreWomen",Michael 🏴󠁧󠁢󠁳󠁣󠁴󠁿,IndyMichael_G,"Milngavie, Scotland",False,0,0,0,0,Sat Dec 19 09:42:45 +0000 2020,1.34023E+18
"To those who have left the @theSNP due to ongoing hate, misogyny and bullying, I get it. I wish you well in the Party you join in solidarity with. Some of us remain behind not only to leave the light on but to be a remaining voice. #TransLivesMatter #TransWomenAreWomen",Leeze 😷 💉 #GetVaccinated,Ms_Leeze,Worldwide,False,0,0,3,0,Sat Dec 19 09:17:00 +0000 2020,1.34022E+18
"RT @realchrissyg: If Nina Turner stood for what she claims, she would publicly reject Tulsi the Transphobe's endorsement and completely disassociate. @ninaturner @HI4Pete @pplswar @glaad @mgolojuch @KirkJohnson82 @LeanOnAndLead @lgbtqnation #TulsiTransphobe #LGBTQ #LGBTQRights  #TransLivesMatter",Dktr Süs⁷,Dktr_Sus,Seattle /Waimanalo /Fethiye,False,0,0,0,0,Sat Dec 19 08:21:44 +0000 2020,1.34021E+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",𝐌𝐢𝐬𝐬 𝐌𝐚𝐜𝐤𝐞𝐧𝐳𝐞𝐞™ She/Her,MissMackenzee,Philadelphia•DC•traveling ✈,False,0,0,0,0,Sat Dec 19 07:28:58 +0000 2020,1.3402E+18
"Happy Christmas everyone! 

#HappyChristmas  #TransLivesMatter  #LGBTQIA  @LGBTQPlusBot  #lovewins #loveislove #LGBT   @RudeRainbow85 https://t.co/2MZrDdVcjU",Rude Rainbow,RudeRainbow85,Salisbury,False,0,0,0,0,Sat Dec 19 07:10:14 +0000 2020,1.34019E+18
"RT @truecrimez_com: #TransLivesMatter
#trans #transgender #advocates 
@transdoeforce
@KaylaraOwl
@transadvocate 
@helpfindhector

@TheAdvocateMag
@tuvmagazine
Podcasts #LGBTQ
#truecrime #culture #history 
@rainbowcrimes
@slayqueenspod
@SinisterSissies
@AllTheBoysMedia
@ABNRMLJAPAN
@BeingLGBTQPod",Boston Actress (🚫 NO DM’S),StaceyBuzzActor,"BOSTON, MA",False,0,0,0,0,Sat Dec 19 06:21:44 +0000 2020,1.34018E+18
"#TransLivesMatter
#trans #transgender #advocates 
@transdoeforce
@KaylaraOwl
@transadvocate 
@helpfindhector

@TheAdvocateMag
@tuvmagazine
Podcasts #LGBTQ
#truecrime #culture #history 
@rainbowcrimes
@slayqueenspod
@SinisterSissies
@AllTheBoysMedia
@ABNRMLJAPAN
@BeingLGBTQPod","True Crimez, Podcasts & Missing Persons🔪🔪",truecrimez_com,"California, USA",False,1,1,2,1,Sat Dec 19 06:21:36 +0000 2020,1.34018E+18
"RT @morgansherm_: On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",Black Eliza Thornberry,cabwill,Spanish Town x Loiza x Manning,False,0,0,0,0,Sat Dec 19 06:08:59 +0000 2020,1.34018E+18
"😆 #Shamelessplug, if @mackenziescott sees this, @splashnoco could really benefit from some funding. ❤️
#protecttranskids #lgbtqyouth #nonprofitfundraising #amazon #pleaseandthankyou #suicideprevention #substanceuseprevention #savinglives #queerlivesmatter #translivesmatter https://t.co/RlSjYMg84Z",SPLASH LGBTQIA+ Youth,splashnoco,"Fort Collins, CO",False,0,0,0,0,Sat Dec 19 05:52:08 +0000 2020,1.34017E+18
"@cona1960 From the mom of a trans-son to the mom of a trans-son.... please tell your son, HAPPY BIRTHDAY and He is loved and supported! #TransLivesMatter","Carla June, BSN, RN",CarlaJohnson21,"Georgia, USA",False,0,0,0,0,Sat Dec 19 05:49:55 +0000 2020,1.34017E+18
"RT @BrandieSylfae: All of the proceeds from this event go to @transactivepdx . We get to decide the future of our fandom, and we choose love and acceptance every time. #TransLivesMatter",Choosing Love,ChoosingLoveBot,In the Cloud,False,0,0,0,0,Sat Dec 19 05:24:16 +0000 2020,1.34017E+18
