Id,Label
holidays🎄🏳️‍🌈🏳️‍⚧️,holidays🎄🏳️‍🌈🏳️‍⚧️
dad,dad
uninvited,uninvited
dinner,dinner
kid,kid
clip,clip
student,student
personal,personal
editors,editors
gul,gul
panra,panra
peshawar,peshawar
6,6
times,times
thus,thus
lord,lord
“to,“to
eunuchs,eunuchs
sabbaths,sabbaths
house,house
within,within
walls,walls
monument,monument
name,name
than,than
sons,sons
daughters,daughters
com,com
podcasts,podcasts
blowing,blowing
mad,mad
promote,promote
note,note
pronouns,pronouns
bios,bios
nothas,nothas
write,write
hehimhis,hehimhis
sheherhers,sheherhers
think,think
woke,woke
appropriating,appropriating
peoples,peoples
traumas,traumas
learning,learning
galo,galo
thymos,thymos
organisers,organisers
protesters,protesters
demonstrators,demonstrators
horrendous,horrendous
challenges,challenges
thrown,thrown
managed,managed
injustice,injustice
giving,giving
mood,mood
invest,invest
donation,donation
page,page
donations,donations
tax,tax
deductible😉,deductible😉
🎄,🎄
highlighting,highlighting
childrens,childrens
toys,toys
groundbreaking,groundbreaking
what’s,what’s
harder,harder
sayi’m,sayi’m
mamma,mamma
bear,bear
monster,monster
unleash,unleash
activism,activism
lifting,lifting
latinx,latinx
transnonbinary,transnonbinary
siblings,siblings
gulpanra,gulpanra
riversides,riversides
11,11
‘looking,‘looking
2020’,2020’
guests,guests
tyler,tyler
rodriguez,rodriguez
debijackson,debijackson
chunian,chunian
raped,raped
three,three
scant,scant
web,web
wins,wins
third,third
prize,prize
bbc,bbc
writing,writing
award,award
controversial,controversial
gender✍️🏿,gender✍️🏿
separate,separate
talent,talent
writers,writers
issues,issues
🤔,🤔
➡️,➡️
hiv,hiv
far,far
prevalent,prevalent
miss,miss
opportunity,opportunity
ohio,ohio
healthcare,healthcare
modernization,modernization
movement,movement
transpinay,transpinay
1870s,1870s
tried,tried
stamp,stamp
captured,captured
crow’s,crow’s
famous,famous
oshtish,oshtish
cut,cut
men’s,men’s
clothes,clothes
forced,forced
manual,manual
labor,labor
visit,visit
yup,yup
loong,loong
past,past
nys,nys
lawmakers,lawmakers
repeal,repeal
✊🏿✊🏾✊🏽,✊🏿✊🏾✊🏽
poor,poor
complaint,complaint
team,team
contacted,contacted
existence,existence
debate,debate
ofcom,ofcom
jahagirdar,jahagirdar
translives,translives
include,include
sexuality,sexuality
subjects,subjects
medical,medical
nursing,nursing
paramedical,paramedical
disciplines,disciplines
undergraduate,undergraduate
postgraduate,postgraduate
students,students
practitioners,practitioners
teetee,teetee
dangerfield,dangerfield
32,32
multiple,multiple
atlanta,atlanta
july,july
31,31
2017,2017
taken,taken
hospital,hospital
later,later
injuries,injuries
india,india
crowns,crowns
transqueen,transqueen
kamollio,kamollio
interview,interview
james,james
powell,powell
fellow,fellow
🏳️‍⚧️💙,🏳️‍⚧️💙
uplifting,uplifting
artwork,artwork
plantbasedprints,plantbasedprints
mention,mention
disrespect,disrespect
stuff,stuff
same,same
date,date
posted,posted
diversity,diversity
isaiah,isaiah
washingtons,washingtons
moulton,moulton
frustrated,frustrated
reward,reward
vilify,vilify
minorities,minorities
they’re,they’re
“wrong”,“wrong”
type,type
inherent,inherent
value,value
monsters,monsters
broadway,broadway
telly,telly
leung,leung
cancel,cancel
culture,culture
“you,“you
that”,that”
survival,survival
guide,guide
🌲🎁⛄️🏳️‍⚧️,🌲🎁⛄️🏳️‍⚧️
watching,watching
charlie,charlie
several,several
suggest,suggest
changes,changes
sexual,sexual
orientation,orientation
among,among
common,common
❤️💋,❤️💋
you’re,you’re
staunchly,staunchly
heterosexual,heterosexual
sexually,sexually
fluid,fluid
asexual,asexual
etc,etc
we’re,we’re
wet,wet
💦🤤,💦🤤
rewarded,rewarded
editor,editor
amol,amol
rajan,rajan
applauding,applauding
defending,defending
own,own
behold,behold
patients,patients
uphill,uphill
battle,battle
doctor,doctor
shortage,shortage
donated,donated
jade,jade
wa,wa
victim,victim
gun,gun
nothin,nothin
🔆,🔆
💃,💃
deadyes,deadyes
apex,apex
legends,legends
gifts,gifts
ready,ready
advocating,advocating
silent,silent
reach,reach
lots,lots
wondered,wondered
answer,answer
picture,picture
clicked,clicked
covering,covering
protest,protest
bill,bill
significant,significant
health,health
decisions,decisions
exacerbate,exacerbate
scrutiny,scrutiny
less,less
eye,eye
explored,explored
suicidal,suicidal
thoughts,thoughts
attempts,attempts
scotland,scotland
twitters,twitters
👏👏👏👏,👏👏👏👏
stated,stated
alt,alt
ling,ling
chest,chest
before,before
bed,bed
again,again
safe,safe
❤,❤
ourselves,ourselves
article,article
trans👏🏽,trans👏🏽
lives👏🏽,lives👏🏽
matter👏🏽,matter👏🏽
dare,dare
unites,unites
item,item
job,job
resulting,resulting
breakdown,breakdown
historic,historic
megan,megan
rapinoe,rapinoe
billie,billie
jean,jean
king,king
signed,signed
amicus,amicus
playing,playing
❤️🏳️‍⚧️,❤️🏳️‍⚧️
lgbtqia,lgbtqia
severely,severely
took,took
school,school
administration,administration
ridiculed,ridiculed
herself,herself
excusing,excusing
“freedom,“freedom
speech”,speech”
charity,charity
antilgbtq,antilgbtq
church,church
aligns,aligns
🏳️‍🌈🏳️‍⚧️🏳️‍🌈🏳️‍⚧️🏳️‍🌈🏳️‍⚧️🏳️‍🌈🏳️‍⚧️,🏳️‍🌈🏳️‍⚧️🏳️‍🌈🏳️‍⚧️🏳️‍🌈🏳️‍⚧️🏳️‍🌈🏳️‍⚧️
foundations,foundations
17,17
humiliated,humiliated
ammunition,ammunition
recently,recently
happening,happening
anymore,anymore
ppl,ppl
hell,hell
leave,leave
alone,alone
two,two
mail,mail
man,man
preferred,preferred
stopped,stopped
addressed,addressed
😑,😑
✊🏾🖤,✊🏾🖤
mother,mother
nature,nature
rabid,rabid
fans,fans
ove,ove
afteraannouncing,afteraannouncing
step,step
binary,binary
expressing,expressing
truly,truly
accepted,accepted
whilst,whilst
otherwise,otherwise
failed,failed
stigma,stigma
sex,sex
deserve,deserve
phone,phone
calltext,calltext
2489074853,2489074853
commenting,commenting
retweeting,retweeting
helps,helps
algorithm,algorithm
🤙🏾,🤙🏾
energetic,energetic
super,super
helpful,helpful
jake,jake
hannah,hannah
graf,graf
baby,baby
millie,millie
born,born
april,april
surrogate,surrogate
jake’s,jake’s
eggs,eggs
frozen,frozen
color,color
experience,experience
highest,highest
rates,rates
poverty,poverty
wage,wage
inequity,inequity
homelessness,homelessness
feminism,feminism
benefit,benefit
white,white
those,those
impacted,impacted
sexism,sexism
misogyny,misogyny
superpowers,superpowers
🌷,🌷
wouldn’t,wouldn’t
blame,blame
thoroughly,thoroughly
researched,researched
put,put
melissa,melissa
anelli,anelli
emerson,emerson
spartz,spartz
forebrain,forebrain
recalled,recalled
warmer,warmer
💥,💥
bringing,bringing
rest,rest
protection,protection
representation,representation
✌️👑,✌️👑
megaphone,megaphone
say⁠,say⁠
⁠,⁠
workplaces,workplaces
current,current
financial,financial
tweet,tweet
❤💫,❤💫
pay,pay
license,license
spoke,spoke
roundly,roundly
rejected,rejected
tearing,tearing
apart,apart
sexy,sexy
transman,transman
🥵🥵😍😍❤️❤️,🥵🥵😍😍❤️❤️
bodily,bodily
autonomy,autonomy
harassed,harassed
abused,abused
attacked,attacked
shit,shit
legitimacy,legitimacy
given,given
viewpoints,viewpoints
does,does
shes,shes
patron,patron
saint,saint
detransitioners🤷‍♂️,detransitioners🤷‍♂️
soo,soo
detransition,detransition
innately,innately
implies,implies
fad,fad
phase,phase
mudder,mudder
fouad,fouad
lille,lille
france,france
publicly,publicly
“efforts,“efforts
bar,bar
restrooms,restrooms
attempt,attempt
codify,codify
advances,advances
further,further
equality”,equality”
sarah,sarah
mcbride,mcbride
branding,branding
rant,rant
excited,excited
theaters,theaters
digital,digital
tobias,tobias
picker,picker
incredible,incredible
wish,wish
funnel,funnel
boob,boob
meat,meat
transwomen,transwomen
reduction,reduction
disagree,disagree
ill,ill
heartwarming,heartwarming
homemade,homemade
book,book
god,god
easily,easily
blocked,blocked
wealth,wealth
start,start
sponsoring,sponsoring
retweet,retweet
trending,trending
once,once
remind,remind
indeed,indeed
low,low
scum,scum
❤️🧡💛💚💙💜🤍🤎🖤,❤️🧡💛💚💙💜🤍🤎🖤
🏳️‍🌈trans,🏳️‍🌈trans
matter🏳️‍⚧️,matter🏳️‍⚧️
💙💜🤍💜💙,💙💜🤍💜💙
💙,💙
🤍,🤍
eddie,eddie
izzard,izzard
very,very
positive,positive
announcing,announcing
sheher,sheher
supporters,supporters
greatest,greatest
gift,gift
99,99
race,race
facts,facts
front,front
killing,killing
evoking,evoking
enoch,enoch
order,order
compliment,compliment
wrong,wrong
side,side
equal,equal
morning,morning
wake,wake
plan,plan
mum,mum
couldnt,couldnt
turn,turn
itoff,itoff
become,become
trying,trying
end,end
bigotry,bigotry
intolerance,intolerance
freed,freed
🌞,🌞
💛🙂🖖,💛🙂🖖
vagina,vagina
exist,exist
minority,minority
except,except
menstruate,menstruate
pregnancy,pregnancy
1,1
nieces,nieces
teary,teary
geena,geena
rocero,rocero
won’t,won’t
erased,erased
presidentelect,presidentelect
biden,biden
vice,vice
president,president
harris’s,harris’s
inauguration,inauguration
hatred,hatred
feed,feed
unfollow,unfollow
bunch,bunch
assholes,assholes
admire,admire
husband,husband
🌈💗,🌈💗
national,national
filters,filters
affects,affects
involved,involved
only⠀⠀,only⠀⠀
⠀⠀,⠀⠀
deliver,deliver
anonymously,anonymously
youth,youth
💗🏳️‍⚧️🎄,💗🏳️‍⚧️🎄
inner,inner
warrior,warrior
🛍,🛍
juno,juno
elliot,elliot
expresses,expresses
gratitude,gratitude
toward,toward
continuous,continuous
occasional,occasional
beyondthebinary,beyondthebinary
nonbinary,nonbinary
demigender,demigender
agender,agender
neogender,neogender
reading,reading
screenshots,screenshots
below,below
impossible,impossible
whove,whove
hands,hands
horrible,horrible
monday,monday
exposure,exposure
position,position
cause,cause
heart,heart
icu,icu
nurses,nurses
treated,treated
instead,instead
mocked,mocked
gossiped,gossiped
“genital,“genital
mutilation”,mutilation”
looked,looked
profiles,profiles
emergency,emergency
contacts,contacts
laugh,laugh
language,language
evolving,evolving
conversations,conversations
words,words
serve,serve
vlog,vlog
recent,recent
controversy,controversy
around,around
gt,gt
photo,photo
fun,fun
✨🎄✨,✨🎄✨
✨🏳️‍⚧️✨,✨🏳️‍⚧️✨
mizukage,mizukage
🖤🌈🍭low,🖤🌈🍭low
high,high
peeped,peeped
🍭🌈🖤,🍭🌈🖤
teen,teen
gut,gut
deadly,deadly
realize,realize
dry,dry
partsgender,partsgender
develop,develop
processes,processes
science,science
simple,simple
easy,easy
choice,choice
journey,journey
warmly,warmly
jaimiiee,jaimiiee
🤍🏳️‍⚧️,🤍🏳️‍⚧️
￼,￼
morgan,morgan
sherm,sherm
discusses,discusses
uptick,uptick
anywhere,anywhere
stream,stream
watch,watch
case,case
90,90
goal,goal
online,online
raffle,raffle
benefiting,benefiting
transactive,transactive
2000,2000
1800,1800
ps,ps
seems,seems
mr,mr
points,points
scientific,scientific
citing,citing
interpretation,interpretation
highly,highly
misleading,misleading
perhaps,perhaps
line,line
disagrees,disagrees
profession,profession
statistics,statistics
―use,―use
hashtag,hashtag
rose,rose
557,557
―,―
113,113
108,108
increased,increased
49,49
―🌈,―🌈
4,4
primer,primer
course,course
nuance,nuance
determination,determination
humans,humans
banned,banned
10th,10th
used,used
fact,fact
mass,mass
reports,reports
bcuz,bcuz
💁🏻‍♀️,💁🏻‍♀️
tear,tear
panties,panties
😳😈💕,😳😈💕
frick,frick
conc,conc
assume,assume
simply,simply
serious,serious
major,major
typos,typos
preparing,preparing
correctionretraction,correctionretraction
surely,surely
accidentally,accidentally
significantly,significantly
flawed,flawed
analysis,analysis
correct,correct
proud,proud
attracted,attracted
chaser,chaser
followed,followed
path,path
millions,millions
transitioned,transitioned
guess,guess
looks,looks
manly,manly
therefore,therefore
tvcd,tvcd
perpetuate,perpetuate
notion,notion
collection,collection
dollar,dollar
per,per
sale,sale
includes,includes
everyones,everyones
rain,rain
blkboard,blkboard
head,head
magic,magic
nichta,nichta
rules,rules
imposed,imposed
kurt,kurt
vonnegut,vonnegut
“there’s,“there’s
babies—god,babies—god
damn,damn
you’ve,you’ve
kind”,kind”
yemeni,yemeni
yemen,yemen
temporary,temporary
resettlement,resettlement
taking,taking
terrifies,terrifies
homeless,homeless
goat,goat
oh,oh
😝😝😝,😝😝😝
minute,minute
series,series
cunts,cunts
glad,glad
waited,waited
activate,activate
brees,brees
friday,friday
carr,carr
thursday,thursday
henry,henry
robinson,robinson
maholmes,maholmes
websites,websites
feminized,feminized
pictures,pictures
articles,articles
par,par
deadnaming,deadnaming
logos,logos
diverse,diverse
cleavage,cleavage
hurt,hurt
💖,💖
101,101
youve,youve
hundreds,hundreds
attend,attend
vigils,vigils
luna,luna
intersectional,intersectional
embraces,embraces
sister,sister
giovanni,giovanni
incoming,incoming
vibes,vibes
hardboiled,hardboiled
yaelin,yaelin
maydana,maydana
olmedo,olmedo
bahía,bahía
blanca,blanca
buenos,buenos
aires,aires
argentina,argentina
16,16
autopsy,autopsy
awaited,awaited
detained,detained
22,22
yo,yo
oklahoma,oklahoma
surprise,surprise
finding,finding
chosen,chosen
families,families
discriminated,discriminated
sogie,sogie
according,according
released,released
compared,compared
making,making
fastestgrowing,fastestgrowing
usage,usage
👏🏻👏🏻💕,👏🏻👏🏻💕
exclaims,exclaims
freshly,freshly
caught,caught
cornish,cornish
ltcornish,ltcornish
thinggt,thinggt
apology,apology
memorable,memorable
“yes,“yes
festive”,festive”
✨⭐️✨,✨⭐️✨
demanding,demanding
correctly,correctly
gives,gives
tell,tell
didnt,didnt
ground,ground
underwear,underwear
invaluable,invaluable
damita,damita
bonnemere,bonnemere
khatola,khatola
rapesexualphysical,rapesexualphysical
assault,assault
lighter,lighter
sentences,sentences
attack,attack
sending,sending
arent,arent
worth,worth
protecting,protecting
momentum”,momentum”
nah,nah
genitalia,genitalia
define,define
hurting,hurting
transitioning,transitioning
posts,posts
private,private
soon,soon
pres,pres
rodrigo,rodrigo
duterte,duterte
philippines,philippines
pardoned,pardoned
marine,marine
convicted,convicted
2014,2014
decision,decision
pardon,pardon
began,began
executive,executive
transvestite,transvestite
😁,😁
seriously,seriously
decent,decent
heard,heard
cute,cute
discussing,discussing
gear,gear
extra,extra
fighter,fighter
stickers,stickers
silverado,silverado
hail,hail
satan,satan
discover,discover
myself,myself
late,late
drowned,drowned
sea,sea
alcohol,alcohol
discovered,discovered
entered,entered
recovery,recovery
vaccines,vaccines
worry,worry
win,win
research,research
shown,shown
presenting,presenting
document,document
align,align
individual’s,individual’s
presentation,presentation
severe,severe
leeze,leeze
ongoing,ongoing
bullying,bullying
party,party
solidarity,solidarity
remain,remain
remaining,remaining
msdraya1s,msdraya1s
elliott67,elliott67
🤣🤣,🤣🤣
elses,elses
feels,feels
theres,theres
however,however
deal,deal
peace,peace
angle,angle
remembered,remembered
you💖,you💖
michael,michael
taught,taught
supported,supported
brayla,brayla
stone,stone
clarity,clarity
criticism,criticism
jm,jm
limited,limited
statement,statement
criticised,criticised
general,general
terms,terms
role,role
courts,courts
children’s,children’s
broadly,broadly
agreement,agreement
transguy,transguy
came,came
dude,dude
🎂,🎂
deadliest,deadliest
record,record
nina,nina
turner,turner
stood,stood
claims,claims
reject,reject
tulsi,tulsi
transphobes,transphobes
endorsement,endorsement
completely,completely
disassociate,disassociate
😆,😆
sees,sees
funding,funding
mom,mom
transson,transson
proceeds,proceeds
future,future
fandom,fandom
choose,choose
ryb,ryb
productions,productions
multi,multi
ball,ball
livesgtgtgt,livesgtgtgt
anonymous,anonymous
ada,ada
healing,healing
page🤮,page🤮
fish,fish
difference,difference
this✔️,this✔️
expense,expense
interrupt,interrupt
inhumanityits,inhumanityits
bloodhis,bloodhis
oxygen,oxygen
republicans,republicans
keeping,keeping
racism,racism
interruption,interruption
alive,alive
practice,practice
darius,darius
trumps,trumps
worshipping,worshipping
sometimes,sometimes
columns,columns
angry,angry
todays,todays
cry,cry
depicting,depicting
celebrated,celebrated
amy,amy
schumer,schumer
members,members
communication,communication
clearly,clearly
21st,21st
century,century
ffs,ffs
federal,federal
court,court
struck,struck
state’s,state’s
policy,policy
barring,barring
residents,residents
correcting,correcting
birth,birth
certificates,certificates
tennessee,tennessee
prohibition,prohibition
heartbreaking,heartbreaking
infuriating,infuriating
somethings,somethings
shirt,shirt
interviews,interviews
lotion,lotion
pitch,pitch
📲,📲
hrt,hrt
cismas,cismas
campus,campus
stands,stands
campuses,campuses
safer,safer
welcoming,welcoming
staff,staff
faculty,faculty
administrators,administrators
dumbass,dumbass
grifter,grifter
whos,whos
selling,selling
kissing,kissing
bigots,bigots
mediocre,mediocre
fame,fame
launching,launching
frontal,frontal
kiss,kiss
dave,dave
piece,piece
garbage,garbage
volunteers,volunteers
lgbti,lgbti
puberty,puberty
blockers,blockers
cruelty,cruelty
suffer,suffer
solution,solution
ultimately,ultimately
majority,majority
providence,providence
councilmember,councilmember
correia,correia
refer,refer
“it”,“it”
leadership,leadership
inexcusable,inexcusable
resign,resign
immediately,immediately
shop,shop
scarf,scarf
xoxo,xoxo
brain,brain
scans,scans
identical,identical
class,class
filling,filling
unemployment,unemployment
paperwork,paperwork
add,add
force,force
🐝,🐝
sound,sound
whewwwww,whewwwww
log,log
“trash,“trash
takes,takes
trash,trash
people”,people”
tech,tech
industry,industry
shouldn’t,shouldn’t
unacceptable,unacceptable
levels,levels
though,though
wasnt,wasnt
directed,directed
foot,foot
whole,whole
local,local
government,government
pissed,pissed
test,test
negative,negative
wokiee,wokiee
propagate,propagate
rather,rather
safeguard,safeguard
grouped,grouped
prefer,prefer
considered,considered
spiderman,spiderman
doesnt,doesnt
boot,boot
encouraging,encouraging
behavior,behavior
model,model
stance,stance
ughwhat,ughwhat
awful,awful
ignoring,ignoring
abuse,abuse
directly,directly
effect,effect
contributing,contributing
hand,hand
police,police
brutality,brutality
john,john
sepi,sepi
transenby,transenby
grateful,grateful
omg,omg
u,u
“dear,“dear
sibling,sibling
survivor,survivor
brilliance,brilliance
here”,here”
ad,ad
takeover,takeover
art,art
places,places
nyc,nyc
presents,presents
housing😭,housing😭
dreaming,dreaming
kimberly,kimberly
fial,fial
bright,bright
draw,draw
said,said
twinkle,twinkle
mourn,mourn
saddened,saddened
55yearold,55yearold
jose,jose
california,california
november,november
each,each
mattered,mattered
britain,britain
x,x
2d,2d
figure,figure
janky,janky
3,3
figures,figures
remembrance,remembrance
addressing,addressing
jail,jail
into,into
facility,facility
latest,latest
pressing,pressing
civil,civil
liberty,liberty
officer,officer
handed,handed
sentence,sentence
hande,hande
buse,buse
şeker,şeker
aoc,aoc
paramedic,paramedic
extraordinary,extraordinary
gone,gone
riah,riah
milton,milton
transwoman,transwoman
bridget,bridget
broken,broken
💖💙🤍,💖💙🤍
fam,fam
reeling,reeling
flack,flack
hold,hold
grieve,grieve
let’s,let’s
channel,channel
rage,rage
action,action
pro,pro
sexworkbecause,sexworkbecause
sexwork,sexwork
worksometimes,worksometimes
😔🥺,😔🥺
pic,pic
hagia,hagia
sophia,sophia
grace70,grace70
joining,joining
1140,1140
businesses,businesses
7,7
pm,pm
program,program
entrepreneurs,entrepreneurs
judge,judge
strikes,strikes
prohibiting,prohibiting
certificate,certificate
blood,blood
pulse,pulse
beats,beats
underneath,underneath
skin,skin
everybodys,everybodys
pulse❤️,pulse❤️
